is_Date,day,month,year,first_in_paros,is_First
True,,,1992,False,False
True,,11,2003,True,False
True,,,2003,True,False
True,,,1992,True,False
True,,,2001,True,False
True,,11,2003,True,False
True,,,2001,False,False
True,,6,2003,False,False
True,,11,2003,True,False
True,,,2002,False,False
True,,11,2003,False,False
True,2,11,,True,True
True,1,,,True,False
True,10,11,2003,True,True
True,,,2002,True,False
True,10,11,,True,False
True,10,11,,True,False
True,0,,,True,False
True,22,11,,True,True
True,,,1956,True,False
True,,,1989,False,False
True,23,11,,True,True
True,23,11,,True,False
True,,,1992,True,True
True,,,2002,True,False
True,23,11,2003,True,False
True,,,1937,True,False
True,20,10,2004,True,True
False,,,,True,True
False,,,,False,False
True,,,1975,False,False
True,,6,1995,True,True
True,4,11,1995,True,True
True,,2,1999,True,True
True,,,1998,True,False
True,,,1970,True,True
True,,,1980,False,False
True,,,1982,True,True
False,,,,False,False
True,,,1,True,False
True,31,10,1984,True,False
True,,,1981,True,True
True,0,,,True,False
True,1,,,False,False
True,1,,,True,False
True,1,,,True,False
True,2,,,False,False
True,,,1985,True,True
True,,,1985,True,False
True,1,,,True,False
True,,,1937,True,False
True,1,,,False,False
True,6,3,1994,True,False
True,,3,1992,True,True
True,,,1995,True,True
True,0,,,True,False
True,2,,,True,False
True,3,3,1996,True,False
True,23,11,2004,True,False
True,2,7,1985,True,True
True,,4,,True,False
True,,,1982,False,False
True,,2,1984,True,False
True,,,1,False,False
True,,,1983,False,False
True,10,3,1985,True,False
True,,3,1985,True,False
True,,8,1999,True,True
True,,7,1985,True,True
True,,,1975,False,False
True,6,8,1985,True,False
True,,9,1985,True,True
True,27,9,,False,False
False,,,,True,False
True,0,,,True,False
True,,11,,True,False
True,7,12,1988,True,False
True,,,1988,True,True
True,22,12,1988,True,False
True,7,12,1988,True,False
True,,12,1988,True,False
True,,11,1986,True,True
False,,,,False,False
True,,,1975,False,False
True,19,11,1985,True,True
True,20,11,1985,False,False
True,1,,,True,False
True,,9,1986,True,False
True,1,,,True,False
True,19,9,1986,False,False
False,,,,True,False
True,,12,1985,True,True
True,25,2,1986,True,True
True,1,,,True,False
False,,,,True,True
True,,12,1985,True,False
True,,,1933,True,False
True,,,1973,False,False
True,,,2002,True,False
True,15,2,1989,True,True
True,,,1972,True,True
True,,,1989,True,True
True,4,1,1989,True,False
True,25,2,1989,True,False
True,,,1943,True,False
True,2,8,1990,True,True
True,3,8,,False,False
True,0,,,True,True
True,,3,2003,True,True
True,11,9,2001,False,False
True,,,1988,True,True
False,,,,True,False
True,,,1983,True,False
True,,,1984,False,False
False,,,,True,False
True,15,1,,False,False
True,,4,1986,True,False
True,,,1969,True,False
True,,,1989,True,False
True,,,1969,False,False
True,,,1988,True,True
True,,,1988,False,False
True,,,1980,True,False
True,,,1990,True,False
True,,,,False,False
True,,,1988,True,True
True,,,1989,False,False
False,,,,False,False
True,,,1988,True,False
True,,,1989,True,True
True,,9,1989,True,False
True,,,0,True,False
True,1,,,False,False
True,,,-4,True,False
False,,,,True,True
True,,4,1989,True,False
True,,,1962,True,False
True,,10,1989,True,False
True,,,1987,True,True
True,,,1988,False,False
False,,,,True,False
True,,,1970,True,False
True,,,1979,False,False
True,0,,,True,False
True,28,7,1986,False,False
True,18,12,1988,True,True
True,24,12,1988,False,False
True,,,1969,True,False
True,,,1956,True,False
True,,,1960,True,False
True,,,1973,False,False
True,18,12,1988,True,False
True,19,12,,False,False
True,,,1986,True,False
True,,,1905,True,False
True,,,1950,False,False
True,10,10,1973,False,False
True,0,,,True,False
True,21,12,1988,True,True
False,,,,True,True
True,,,1995,True,False
True,23,12,1988,True,False
True,,,1938,False,False
True,,2,1989,True,True
True,4,2,1989,True,False
False,,,,True,True
True,,,1993,True,False
True,,,0,False,False
True,0,,,False,False
True,0,,,True,True
False,,,,True,False
True,14,7,1986,True,False
True,,,1984,True,False
False,,,,True,False
True,,,1986,True,False
True,16,7,1986,True,False
True,,,1980,True,False
True,0,,,True,False
True,,,,True,False
True,1,,,True,False
True,,,,True,False
True,7,,,True,False
True,,,1995,True,True
False,,,,False,False
True,,,1992,True,True
True,,,1918,True,False
True,,,1985,True,False
True,21,7,1986,True,True
True,,3,1986,True,False
True,22,7,,True,True
True,23,7,,False,False
True,22,7,1986,True,False
True,1,,,True,False
True,,2,1990,True,True
True,,,1989,True,False
True,,,1986,True,False
True,4,11,1986,True,False
True,12,6,1989,True,False
True,,,1988,True,False
True,2,12,1989,True,False
True,3,12,1989,False,False
True,9,11,1989,True,False
True,12,9,1990,True,True
True,13,9,,False,False
True,,7,1986,True,True
True,22,7,,True,False
True,23,7,,False,False
False,,,,True,False
True,,,1985,False,False
True,,,1985,False,False
True,,,-1,True,False
True,,5,1990,True,False
False,,,,True,True
True,,,1990,True,False
True,15,3,1991,False,False
True,,,1994,False,False
True,,6,1993,True,False
True,,,1980,True,True
True,,,1987,True,False
True,,,1989,True,False
True,,,1990,True,False
True,1,12,1989,True,False
True,,,1989,True,False
True,,,1992,True,True
True,8,11,1999,False,False
True,,,1054,True,False
True,2,,,True,False
True,2,4,2005,False,False
True,,,2006,True,False
True,20,12,1990,True,True
True,,,1980,False,False
True,,,1986,True,False
True,,,1988,True,False
True,,11,1988,True,False
True,9,4,1989,False,False
True,9,4,,False,False
True,,,1783,True,False
True,,,1920,False,False
True,,,1939,True,False
False,,,,False,False
True,,,1939,False,False
True,,,1921,False,False
True,,,1983,True,False
True,,,1801,False,False
True,,,1921,False,False
True,,,1920,False,False
True,8,3,1990,True,False
True,9,4,1989,False,False
True,,,1956,True,True
True,,,1939,True,False
True,,,1987,True,True
True,11,11,1987,False,False
True,,5,1990,True,False
True,,6,1990,True,False
True,20,1,1990,True,False
False,,,,False,False
True,9,4,1989,False,False
True,,,1991,False,False
True,,12,1989,True,True
True,20,12,1990,True,True
True,,,1991,True,False
False,,,,True,True
True,,,2003,True,False
True,,,1991,True,False
True,,,1991,True,False
True,,,1991,True,False
True,,8,1991,True,True
True,0,,,False,False
True,1,,,False,False
True,1,,,False,False
True,19,8,1991,False,False
True,,,,True,False
True,0,,,True,False
True,21,8,1991,True,False
True,,,1991,True,True
True,,,1988,True,False
True,,,1991,False,False
True,,,1991,False,False
True,14,11,1991,True,False
True,1,12,,True,False
True,26,8,1991,True,False
True,2,,,False,False
True,,12,1990,True,False
True,,,-1,False,False
True,,,1991,True,True
True,30,8,1991,True,False
True,5,11,1991,True,True
True,20,11,1991,True,False
True,,12,1990,True,False
True,0,,,True,False
True,,,1991,True,False
True,25,11,1991,True,False
True,4,12,1991,True,False
True,1,12,1991,False,False
True,3,12,,True,True
True,,,1989,True,False
True,,,1954,True,False
True,,10,1988,True,False
True,23,4,2007,True,False
True,4,12,1991,False,False
True,4,12,,False,False
True,3,12,1991,True,False
True,,,1956,True,False
True,,,1956,False,False
True,,12,1991,True,False
True,3,12,1991,True,True
True,0,,,True,False
True,16,12,1991,True,False
True,18,12,,True,False
True,19,12,1991,True,False
True,21,12,,True,False
True,,,1992,False,False
True,0,,,True,True
True,7,3,1992,True,True
True,0,,,True,False
True,0,,,False,False
True,7,7,1985,True,False
True,,,-1,True,False
True,,,1921,True,False
True,,,1970,True,False
True,,,1988,True,False
True,,4,1989,True,False
True,9,4,1989,False,False
True,28,10,1990,False,False
False,,,,True,True
True,,9,1991,True,True
True,3,9,,False,False
True,3,9,,True,False
True,16,9,,True,False
True,21,9,1991,True,False
True,22,9,1991,False,False
True,4,10,1991,True,False
True,5,10,1991,False,False
True,,12,,True,True
True,22,12,1991,True,False
True,,,1980,True,False
True,,,1990,False,False
True,0,,,True,False
True,,,1990,True,False
True,,,1991,False,False
True,,12,1991,True,True
True,12,3,1991,True,False
True,,12,1990,False,False
True,,3,1990,True,False
True,12,3,1991,True,False
True,6,4,1991,True,False
True,,4,1989,True,False
True,,,1921,True,False
True,15,12,1991,True,True
True,2,9,1991,True,False
True,6,9,,False,False
True,,11,1990,True,False
True,21,2,1992,True,True
True,-1,,,True,False
True,,-1,,False,False
True,0,,,True,True
True,0,,,True,False
True,0,,,False,False
True,,,,True,False
True,,,1994,True,True
True,,,1995,False,False
True,,,1997,True,False
True,,,1997,True,False
True,,,2003,True,False
True,,,2003,True,False
True,,3,1992,True,True
True,,9,1795,True,False
True,,,1950,True,False
True,,,1970,True,False
True,,12,,True,False
True,,10,1990,True,False
True,10,3,1992,True,True
True,3,,,False,False
True,,3,,True,False
True,,,,True,True
True,23,3,1992,True,True
True,12,4,1992,True,False
True,,4,1992,True,False
True,,,1460,True,False
True,,,,False,False
True,,,1713,False,False
True,,,1918,True,False
True,0,,,True,False
True,,,0,True,False
True,11,10,1992,False,False
True,2,4,1992,True,True
True,0,,,True,False
True,23,4,1992,True,False
True,24,4,,False,False
True,2,,,False,False
True,15,5,,False,False
True,21,5,1992,True,False
False,,,,False,False
True,9,5,1992,True,True
True,7,3,,True,False
True,,4,,True,False
True,11,10,1992,True,False
True,,5,,True,False
True,,5,,True,False
True,13,5,1992,True,False
True,14,5,1992,True,False
True,3,,,True,False
True,1,,,True,False
True,26,5,1992,True,False
True,25,5,1992,True,True
True,26,5,1992,True,False
True,,,2000,True,False
True,,,,True,False
True,,,1921,False,False
True,0,,,True,False
True,,,2001,True,True
True,0,,,True,False
True,29,5,1992,True,True
True,,6,,True,False
True,12,6,1992,True,False
True,1,,,False,False
True,13,6,,True,False
True,15,6,1992,True,False
True,0,,,False,False
True,20,6,1992,True,False
True,24,6,,True,False
True,24,6,1992,True,False
True,24,6,,True,False
True,,7,,False,False
True,,6,,False,False
True,0,,,True,False
True,,5,1992,True,True
True,0,,,True,True
True,,,,True,False
False,,,,True,False
True,0,,,True,False
False,,,,True,False
False,,,,False,False
True,,,1830,False,False
True,,,1021,False,False
True,,,,False,False
False,,,,False,False
False,,,,False,False
True,,,1185,False,False
False,,,,True,False
False,,,,True,False
False,,,,False,False
False,,,,False,False
True,,,1783,False,False
True,,,1795,True,False
True,,,1801,False,False
True,,,1810,False,False
True,,,1918,True,False
True,,,1920,True,False
True,26,4,1921,True,True
True,25,2,1921,True,False
True,,,1924,False,False
True,,,1956,False,False
True,,,1989,False,False
True,0,,,True,False
True,,,1991,True,False
True,,,1878,True,False
False,,,,False,False
True,0,,,True,True
True,17,6,1988,True,True
True,18,3,1989,True,False
False,,,,True,False
True,9,4,,False,False
True,9,4,,True,False
True,8,7,1989,True,True
True,15,7,1989,True,False
True,9,4,,False,False
False,,,,False,False
True,,,1975,False,False
True,,,1992,False,False
True,25,8,1989,True,False
True,26,8,1989,False,False
True,20,9,1990,True,True
True,10,12,1990,False,False
True,5,1,1991,False,False
True,6,1,1991,False,False
True,,3,1992,True,False
True,,6,1992,False,False
True,,,1990,True,True
True,31,5,,False,False
True,25,8,1990,True,False
True,26,8,1990,True,False
True,-1,,,False,False
True,9,7,1991,True,True
True,,,1991,False,False
False,,,,True,False
True,,,1991,True,False
True,4,12,1990,False,False
True,29,12,1991,True,False
True,,2,1992,True,True
True,24,6,1992,True,True
True,24,6,,True,False
True,,1,,True,True
True,9,7,1992,True,False
True,22,7,,False,False
True,1,,,True,False
True,23,7,1992,False,False
True,,,1978,False,False
True,,,1978,True,False
True,,,1921,False,False
True,25,7,1992,False,False
True,11,8,1992,True,False
True,13,8,,True,False
True,14,8,,False,False
True,,,1990,True,False
True,,,1992,True,False
False,,,,False,False
True,,6,1992,True,False
False,,,,False,False
True,,,1992,True,False
True,,,,True,False
True,,,1919,True,False
True,3,4,1992,True,True
True,0,,,True,False
True,10,8,1992,True,True
True,1,,,True,False
True,14,8,1992,True,False
True,14,8,,True,False
True,15,8,,False,False
True,15,8,1992,True,False
True,14,6,,True,False
True,0,,,True,False
True,,,1956,True,False
True,,,1924,True,False
True,,,1926,False,False
True,,1,1995,True,False
True,2,9,1992,True,True
True,3,9,1992,True,False
True,3,9,,False,False
True,3,9,,True,False
True,25,9,,False,False
True,11,9,2001,True,False
True,,9,2004,False,False
False,,,,True,False
True,1,10,1992,True,True
True,2,10,,True,False
True,3,10,,False,False
True,3,9,,False,False
True,,,1995,True,True
True,,1,,True,False
True,1,10,1992,False,False
True,25,9,1992,True,False
True,5,12,1992,True,True
True,9,12,1992,False,False
True,9,12,,False,False
True,10,12,,True,False
True,13,3,1993,True,False
True,14,3,,True,False
True,16,3,,True,False
True,17,3,,True,False
True,16,3,,False,False
True,17,3,1993,True,False
True,,,1948,True,False
True,,,1949,True,False
True,,,1952,False,False
True,17,3,,True,False
True,20,2,1993,True,True
True,,,,True,False
True,22,2,1993,False,False
True,28,3,1993,True,True
True,1,,,True,False
True,0,,,True,False
True,0,,,True,False
True,1,,,False,False
True,,3,1993,True,False
True,24,6,1993,True,True
True,6,7,,True,False
True,27,7,1993,True,False
False,,,,False,False
True,24,8,,True,False
True,28,8,,True,False
True,7,9,,True,False
True,15,9,,True,False
True,18,9,,True,False
True,0,,,False,False
True,3,9,1992,False,False
True,14,5,1993,False,False
True,27,7,1993,False,False
True,3,9,1992,True,True
True,0,,,True,False
True,9,4,1989,True,False
True,0,,,True,False
True,,,,True,False
False,,,,True,True
False,,,,True,False
True,27,9,,True,False
True,0,,,True,False
False,,,,True,True
False,,,,True,False
True,2,10,1992,True,False
False,,,,False,False
False,,,,True,False
True,,9,1993,True,False
True,0,,,True,False
True,,9,1992,True,True
True,,,0,True,False
True,3,9,1992,True,False
True,1,,,True,False
True,0,,,True,False
False,,,,True,True
False,,,,False,False
False,,,,False,False
True,3,10,1992,True,False
True,2,10,,True,False
True,3,9,1992,False,False
True,7,3,1992,True,True
True,16,2,1993,True,False
True,,,1921,False,False
True,,5,1995,True,False
True,2,7,,False,False
True,24,8,1995,False,False
True,0,,,True,True
True,,7,1992,True,False
True,,,1997,True,False
True,,,2000,False,False
True,,,1998,True,False
True,9,2,1998,True,True
True,9,2,1998,False,False
True,13,2,1998,True,True
True,27,10,1999,True,False
True,1,,,True,False
True,0,,,True,True
True,,,-1,True,False
True,,,1992,True,False
True,,9,2004,True,False
True,,,1992,True,False
True,,,1993,True,False
True,11,9,2001,True,False
True,,9,2004,True,False
True,,,,True,True
True,1,,,True,False
True,0,,,True,False
True,,,2005,False,False
True,,,,False,False
True,,,2005,False,False
True,11,9,2001,False,False
True,0,,,True,False
True,,,2025,True,False
True,,,2050,False,False
True,,,3000,False,False
True,,,2050,True,False
True,,11,2005,True,False
True,,,,True,False
True,0,,,True,False
True,0,,,True,False
True,0,,,True,False
True,25,3,1989,True,True
True,1,,,True,False
True,1,,,False,False
True,1,,,True,False
True,,,2000,True,False
True,1,,,True,False
True,0,,,False,False
True,,10,1987,True,True
True,12,9,1987,True,False
True,,,1987,True,True
True,,,1985,True,False
True,13,12,1988,True,True
True,1,2,1931,True,True
True,,,1935,True,False
True,0,,,False,False
True,1,,,True,False
True,,,1,True,True
True,,1,,True,True
True,,,1990,True,False
True,19,2,1989,True,True
True,0,,,True,False
True,,,,True,True
True,6,9,,False,False
True,31,12,,True,False
True,,,1,False,False
True,2,1,,False,False
False,,,,False,False
True,,9,,True,True
True,1,,,False,False
True,-1,,,True,False
True,0,,,False,False
True,,,1,True,False
True,1,,,True,False
True,21,2,1989,True,True
True,,,1,True,True
True,1,,,False,False
True,2,11,1976,True,False
True,1,,,True,True
True,1,,,True,False
True,,,2018,True,True
True,,,1989,True,True
True,31,12,1979,True,True
True,1,1,1979,False,False
True,,,1,True,False
True,,1,,True,True
True,22,2,1989,True,True
True,,,,True,False
True,26,3,,True,False
True,26,3,,True,False
True,0,,,False,False
True,3,4,1985,True,True
True,1,,,True,False
True,12,4,,False,False
True,,,1,True,True
True,,,1,True,False
True,,,1,True,False
True,,,2,False,False
True,5,,,True,False
True,,6,,True,True
True,6,3,1989,True,True
True,,1,,True,False
True,22,12,1985,True,True
True,24,12,,True,False
True,,2,,True,True
True,1,,,True,False
True,1,,,False,False
True,,,,False,False
True,,,1986,True,False
True,,,1917,False,False
True,0,,,True,False
True,,,2000,True,False
True,,,2,False,False
True,,,2,False,False
True,0,,,True,False
True,1,5,,True,True
True,7,11,,False,False
True,7,11,,True,False
True,,,,True,False
True,0,,,True,False
True,10,3,1989,True,True
True,,,1987,True,False
